controllerID,controllerChannel,panel,spiralNum,position,Feather,Rung,X in Inches,Y in Inches,Z in Inches
1,8,8,10,31,0,3,38.66,121.46,0
1,8,8,10,30,0,3,42.06,121.22,0
1,8,8,10,29,0,3,45.46,120.98,0
1,8,8,10,28,0,3,48.86,120.75,0
1,8,8,10,27,0,3,52.26,120.51,0
1,8,8,10,26,0,3,55.66,120.28,0
1,8,8,10,25,0,3,59.06,120.04,0
1,8,8,10,24,0,3,62.46,119.81,0
1,8,8,10,23,0,3,65.86,119.57,0
1,9,9,10,22,0,2,71.55,118.38,0
1,9,9,10,21,0,2,74.72,117.22,0
1,9,9,10,20,0,2,77.88,116.06,0
1,9,9,10,19,0,2,81.04,114.91,0
1,9,9,10,18,0,2,84.21,113.75,0
1,9,9,10,17,0,2,87.37,112.59,0
1,9,9,10,16,0,2,90.53,111.43,0
1,9,9,10,15,0,2,93.69,110.28,0
1,9,9,10,14,0,2,96.86,109.12,0
1,9,9,10,13,0,2,100.02,107.96,0
1,9,9,10,12,0,2,103.18,106.8,0
1,10,10,10,11,0,1,107.8,104.17,0
1,10,10,10,10,0,1,110.67,101.95,0
1,10,10,10,9,0,1,113.54,99.73,0
1,10,10,10,8,0,1,116.4,97.51,0
1,10,10,10,7,0,1,119.27,95.29,0
1,10,10,10,6,0,1,122.14,93.07,0
1,10,10,10,5,0,1,125,90.85,0
1,10,10,10,4,0,1,127.87,88.63,0
1,10,10,10,3,0,1,130.74,86.41,0
1,10,10,10,2,0,1,133.6,84.19,0
1,10,10,10,1,0,1,136.47,81.97,0
1,1,1,9,76,0,9,-76.56,17.86,0
1,1,1,9,75,0,9,-78.03,14.83,0
1,1,1,9,74,0,9,-79.5,11.81,0
1,1,1,9,73,0,9,-80.97,8.78,0
1,1,1,9,72,0,9,-82.44,5.75,0
1,1,1,9,71,0,9,-83.92,2.72,0
1,2,2,9,82,0,10,-63.72,33.58,0
1,2,2,9,81,0,10,-65.68,31.33,0
1,2,2,9,80,0,10,-67.65,29.07,0
1,2,2,9,79,0,10,-69.61,26.82,0
1,2,2,9,78,0,10,-71.57,24.56,0
1,2,2,9,77,0,10,-73.54,22.31,0
1,3,3,9,87,0,11,-48.66,45.04,0
1,3,3,9,86,0,11,-51.15,43.25,0
1,3,3,9,85,0,11,-54.02,41.24,0
1,3,3,9,84,0,11,-56.88,39.22,0
1,3,3,9,83,0,11,-59.36,37.42,0
1,4,4,9,92,0,12,-33.26,52.04,0
1,4,4,9,91,0,12,-35.94,50.94,0
1,4,4,9,90,0,12,-38.63,49.83,0
1,4,4,9,89,0,12,-41.32,48.73,0
1,4,4,9,88,0,12,-44,47.62,0
1,5,5,9,97,0,13,-17.37,54.92,0
1,5,5,9,96,0,13,-19.96,54.56,0
1,5,5,9,95,0,13,-22.55,54.19,0
1,5,5,9,94,0,13,-25.13,53.82,0
1,5,5,9,93,0,13,-27.41,52.92,0
1,6,6,9,101,0,14,-2.78,53.14,0
1,6,6,9,100,0,14,-5.87,53.68,0
1,6,6,9,99,0,14,-8.96,54.23,0
1,6,6,9,98,0,14,-12.05,54.77,0
1,7,7,9,105,0,15,10.12,47.66,0
1,7,7,9,104,0,15,7.66,48.87,0
1,7,7,9,103,0,15,5.2,50.09,0
1,7,7,9,102,0,15,2.74,51.3,0
1,8,8,9,109,0,16,19.9,40.01,0
1,8,8,9,108,0,16,18.13,41.55,0
1,8,8,9,107,0,16,16.35,43.1,0
1,8,8,9,106,0,16,14.58,44.65,0
1,9,9,9,112,0,17,27.18,30.81,0
1,9,9,9,111,0,17,25.47,33.24,0
1,9,9,9,110,0,17,23.77,35.67,0
1,10,10,9,115,0,18,31.66,21.49,0
1,10,10,9,114,0,18,30.7,23.82,0
1,10,10,9,113,0,18,29.72,26.14,0
1,11,11,9,118,0,19,33.71,11.69,0
1,11,11,9,117,0,19,33.43,13.82,0
1,11,11,9,116,0,19,33.14,15.95,0
1,12,12,9,121,0,20,32.94,2.77,0
1,12,12,9,120,0,20,33.26,4.58,0
1,12,12,9,119,0,20,33.59,6.37,0
1,1,1,8,70,0,8,-85.78,2.78,0
1,1,1,8,69,0,8,-86.31,5.85,0
1,1,1,8,68,0,8,-86.85,8.93,0
1,1,1,8,67,0,8,-87.38,12,0
1,1,1,8,66,0,8,-87.92,15.07,0
1,1,1,8,65,0,8,-88.45,18.15,0
1,1,1,8,64,0,8,-88.99,21.22,0
1,2,2,8,63,0,7,-89.12,26.54,0
1,2,2,8,62,0,7,-88.65,29.89,0
1,2,2,8,61,0,7,-88.18,33.25,0
1,2,2,8,60,0,7,-87.71,36.61,0
1,2,2,8,59,0,7,-87.24,39.96,0
1,2,2,8,58,0,7,-86.77,43.32,0
1,2,2,8,57,0,7,-86.3,46.68,0
1,3,3,8,56,0,6,-84.87,52.21,0
1,3,3,8,55,0,6,-83.44,55.63,0
1,3,3,8,54,0,6,-82.01,59.04,0
1,3,3,8,53,0,6,-80.58,62.46,0
1,3,3,8,52,0,6,-79.15,65.88,0
1,3,3,8,51,0,6,-77.73,69.29,0
1,3,3,8,50,0,6,-76.3,72.71,0
1,4,4,8,49,0,5,-73.74,77.37,0
1,4,4,8,48,0,5,-71.7,80.25,0
1,4,4,8,47,0,5,-69.66,83.13,0
1,4,4,8,46,0,5,-67.62,86.01,0
1,4,4,8,45,0,5,-65.58,88.89,0
1,4,4,8,44,0,5,-63.54,91.77,0
1,4,4,8,43,0,5,-61.5,94.65,0
1,4,4,8,42,0,5,-59.46,97.53,0
1,5,5,8,41,0,4,-55.63,101.88,0
1,5,5,8,40,0,4,-53.02,104.14,0
1,5,5,8,39,0,4,-50.41,106.4,0
1,5,5,8,38,0,4,-47.8,108.67,0
1,5,5,8,37,0,4,-45.19,110.93,0
1,5,5,8,36,0,4,-42.58,113.2,0
1,5,5,8,35,0,4,-39.98,115.46,0
1,5,5,8,34,0,4,-37.37,117.73,0
1,5,5,8,33,0,4,-34.76,119.99,0
1,6,6,8,32,0,3,-30.31,123.02,0
1,6,6,8,31,0,3,-27.25,124.51,0
1,6,6,8,30,0,3,-24.19,126.01,0
1,6,6,8,29,0,3,-21.12,127.51,0
1,6,6,8,28,0,3,-18.06,129,0
1,6,6,8,27,0,3,-15,130.5,0
1,6,6,8,26,0,3,-11.94,131.99,0
1,6,6,8,25,0,3,-8.87,133.49,0
1,6,6,8,24,0,3,-5.81,134.99,0
1,6,6,8,23,0,3,-2.75,136.48,0
1,7,7,8,22,0,2,2.78,138.29,0
1,7,7,8,21,0,2,6.1,138.87,0
1,7,7,8,20,0,2,9.41,139.45,0
1,7,7,8,19,0,2,12.73,140.03,0
1,7,7,8,18,0,2,16.05,140.61,0
1,7,7,8,17,0,2,19.37,141.19,0
1,7,7,8,16,0,2,22.69,141.77,0
1,7,7,8,15,0,2,26,142.35,0
1,7,7,8,14,0,2,29.32,142.93,0
1,7,7,8,13,0,2,32.64,143.51,0
1,7,7,8,12,0,2,35.96,144.09,0
1,8,8,8,11,0,1,41.28,144.11,0
1,8,8,8,10,0,1,44.87,143.63,0
1,8,8,8,9,0,1,48.46,143.14,0
1,8,8,8,8,0,1,52.05,142.65,0
1,8,8,8,7,0,1,55.65,142.16,0
1,8,8,8,6,0,1,59.24,141.67,0
1,8,8,8,5,0,1,62.83,141.18,0
1,8,8,8,4,0,1,66.42,140.69,0
1,8,8,8,3,0,1,70.02,140.2,0
1,8,8,8,2,0,1,73.61,139.71,0
1,8,8,8,1,0,1,77.2,139.22,0
1,11,11,8,125,0,22,25.4,11.46,0
1,11,11,8,124,0,22,26.82,9.79,0
1,12,12,8,123,0,21,29.84,5.33,0
1,12,12,8,122,0,21,31.12,2.74,0
1,1,1,7,63,0,7,-90.45,21.58,0
1,1,1,7,62,0,7,-91.72,18.43,0
1,1,1,7,61,0,7,-92.99,15.29,0
1,1,1,7,60,0,7,-94.26,12.15,0
1,1,1,7,59,0,7,-95.53,9.01,0
1,1,1,7,58,0,7,-96.8,5.87,0
1,1,1,7,57,0,7,-98.07,2.72,0
1,2,2,7,70,0,8,-75.67,40.48,0
1,2,2,7,69,0,8,-77.67,38.09,0
1,2,2,7,68,0,8,-79.67,35.69,0
1,2,2,7,67,0,8,-81.67,33.3,0
1,2,2,7,66,0,8,-83.67,30.9,0
1,2,2,7,65,0,8,-85.67,28.51,0
1,2,2,7,64,0,8,-87.67,26.11,0
1,3,3,7,76,0,9,-57.37,53.75,0
1,3,3,7,75,0,9,-60.16,51.86,0
1,3,3,7,74,0,9,-62.95,49.97,0
1,3,3,7,73,0,9,-65.73,48.09,0
1,3,3,7,72,0,9,-68.52,46.2,0
1,3,3,7,71,0,9,-71.31,44.32,0
1,4,4,7,82,0,10,-38.39,60.94,0
1,4,4,7,81,0,10,-41.22,59.97,0
1,4,4,7,80,0,10,-44.05,59,0
1,4,4,7,79,0,10,-46.88,58.03,0
1,4,4,7,78,0,10,-49.7,57.06,0
1,4,4,7,77,0,10,-52.53,56.09,0
1,5,5,7,87,0,11,-19.62,63.34,0
1,5,5,7,86,0,11,-22.68,63.03,0
1,5,5,7,85,0,11,-26.16,62.72,0
1,5,5,7,84,0,11,-29.65,62.4,0
1,5,5,7,83,0,11,-32.7,62.08,0
1,6,6,7,92,0,12,-2.78,61.7,0
1,6,6,7,91,0,12,-5.66,62.08,0
1,6,6,7,90,0,12,-8.54,62.47,0
1,6,6,7,89,0,12,-11.42,62.86,0
1,6,6,7,88,0,12,-14.3,63.24,0
1,7,7,7,97,0,13,12.41,56.25,0
1,7,7,7,96,0,13,9.99,57.23,0
1,7,7,7,95,0,13,7.57,58.2,0
1,7,7,7,94,0,13,5.15,59.17,0
1,7,7,7,93,0,13,2.72,59.53,0
1,8,8,7,101,0,14,24.16,47.41,0
1,8,8,7,100,0,14,21.76,49.42,0
1,8,8,7,99,0,14,19.35,51.44,0
1,8,8,7,98,0,14,16.95,53.46,0
1,9,9,7,105,0,15,32.6,36.21,0
1,9,9,7,104,0,15,31.07,38.49,0
1,9,9,7,103,0,15,29.55,40.78,0
1,9,9,7,102,0,15,28.02,43.06,0
1,10,10,7,109,0,16,37.23,24.7,0
1,10,10,7,108,0,16,36.47,26.92,0
1,10,10,7,107,0,16,35.71,29.15,0
1,10,10,7,106,0,16,34.95,31.38,0
1,11,11,7,112,0,17,38.95,13.09,0
1,11,11,7,111,0,17,38.68,16.05,0
1,11,11,7,110,0,17,38.42,19,0
1,12,12,7,115,0,18,38.17,2.78,0
1,12,12,7,114,0,18,38.5,5.28,0
1,12,12,7,113,0,18,38.81,7.77,0
1,1,1,6,56,0,6,-99.61,2.78,0
1,1,1,6,55,0,6,-100.08,6.45,0
1,1,1,6,54,0,6,-100.55,10.13,0
1,1,1,6,53,0,6,-101.02,13.8,0
1,1,1,6,52,0,6,-101.49,17.47,0
1,1,1,6,51,0,6,-101.96,21.15,0
1,1,1,6,50,0,6,-102.43,24.82,0
1,2,2,6,49,0,5,-102.55,30.14,0
1,2,2,6,48,0,5,-102.22,33.65,0
1,2,2,6,47,0,5,-101.89,37.16,0
1,2,2,6,46,0,5,-101.57,40.68,0
1,2,2,6,45,0,5,-101.24,44.19,0
1,2,2,6,44,0,5,-100.91,47.71,0
1,2,2,6,43,0,5,-100.58,51.22,0
1,2,2,6,42,0,5,-100.26,54.74,0
1,3,3,6,41,0,4,-99.11,60.41,0
1,3,3,6,40,0,4,-97.98,63.68,0
1,3,3,6,39,0,4,-96.86,66.94,0
1,3,3,6,38,0,4,-95.73,70.21,0
1,3,3,6,37,0,4,-94.6,73.47,0
1,3,3,6,36,0,4,-93.48,76.74,0
1,3,3,6,35,0,4,-92.35,80,0
1,3,3,6,34,0,4,-91.22,83.27,0
1,3,3,6,33,0,4,-90.1,86.53,0
1,4,4,6,32,0,3,-87.76,91.38,0
1,4,4,6,31,0,3,-85.85,94.21,0
1,4,4,6,30,0,3,-83.95,97.03,0
1,4,4,6,29,0,3,-82.05,99.86,0
1,4,4,6,28,0,3,-80.14,102.69,0
1,4,4,6,27,0,3,-78.24,105.52,0
1,4,4,6,26,0,3,-76.33,108.34,0
1,4,4,6,25,0,3,-74.43,111.17,0
1,4,4,6,24,0,3,-72.52,114,0
1,4,4,6,23,0,3,-70.62,116.82,0
1,5,5,6,22,0,2,-66.74,121.16,0
1,5,5,6,21,0,2,-64.16,123.32,0
1,5,5,6,20,0,2,-61.57,125.48,0
1,5,5,6,19,0,2,-58.99,127.64,0
1,5,5,6,18,0,2,-56.41,129.8,0
1,5,5,6,17,0,2,-53.82,131.96,0
1,5,5,6,16,0,2,-51.24,134.12,0
1,5,5,6,15,0,2,-48.65,136.28,0
1,5,5,6,14,0,2,-46.07,138.44,0
1,5,5,6,13,0,2,-43.49,140.6,0
1,5,5,6,12,0,2,-40.9,142.76,0
1,6,6,6,11,0,1,-36.31,145.45,0
1,6,6,6,10,0,1,-32.96,146.82,0
1,6,6,6,9,0,1,-29.6,148.19,0
1,6,6,6,8,0,1,-26.24,149.56,0
1,6,6,6,7,0,1,-22.89,150.94,0
1,6,6,6,6,0,1,-19.53,152.31,0
1,6,6,6,5,0,1,-16.18,153.68,0
1,6,6,6,4,0,1,-12.82,155.05,0
1,6,6,6,3,0,1,-9.47,156.43,0
1,6,6,6,2,0,1,-6.11,157.8,0
1,6,6,6,1,0,1,-2.75,159.17,0
1,9,9,6,125,0,22,16.27,22.63,0
1,9,9,6,124,0,22,18.33,21.89,0
1,10,10,6,123,0,21,23.18,19.54,0
1,10,10,6,122,0,21,25.58,17.94,0
1,11,11,6,121,0,20,29.91,14.07,0
1,11,11,6,120,0,20,31.09,12.67,0
1,11,11,6,119,0,20,32.27,11.28,0
1,12,12,6,118,0,19,35.04,6.74,0
1,12,12,6,117,0,19,35.86,4.74,0
1,12,12,6,116,0,19,36.68,2.76,0
1,1,1,5,49,0,5,-103.88,25.17,0
1,1,1,5,48,0,5,-105.35,21.97,0
1,1,1,5,47,0,5,-106.82,18.76,0
1,1,1,5,46,0,5,-108.3,15.55,0
1,1,1,5,45,0,5,-109.77,12.34,0
1,1,1,5,44,0,5,-111.25,9.14,0
1,1,1,5,43,0,5,-112.72,5.93,0
1,1,1,5,42,0,5,-114.19,2.72,0
1,2,2,5,56,0,6,-87.65,47.39,0
1,2,2,5,55,0,6,-89.9,44.45,0
1,2,2,5,54,0,6,-92.14,41.5,0
1,2,2,5,53,0,6,-94.38,38.56,0
1,2,2,5,52,0,6,-96.63,35.61,0
1,2,2,5,51,0,6,-98.87,32.66,0
1,2,2,5,50,0,6,-101.12,29.72,0
1,3,3,5,63,0,7,-67.54,63.91,0
1,3,3,5,62,0,7,-70.22,61.83,0
1,3,3,5,61,0,7,-72.89,59.74,0
1,3,3,5,60,0,7,-75.56,57.65,0
1,3,3,5,59,0,7,-78.23,55.57,0
1,3,3,5,58,0,7,-80.9,53.48,0
1,3,3,5,57,0,7,-83.57,51.4,0
1,4,4,5,70,0,8,-45.3,72.89,0
1,4,4,5,69,0,8,-48.22,71.82,0
1,4,4,5,68,0,8,-51.15,70.75,0
1,4,4,5,67,0,8,-54.08,69.67,0
1,4,4,5,66,0,8,-57.01,68.6,0
1,4,4,5,65,0,8,-59.94,67.53,0
1,4,4,5,64,0,8,-62.87,66.45,0
1,5,5,5,76,0,9,-22.81,75.23,0
1,5,5,5,75,0,9,-26.17,74.99,0
1,5,5,5,74,0,9,-29.53,74.75,0
1,5,5,5,73,0,9,-32.88,74.51,0
1,5,5,5,72,0,9,-36.24,74.27,0
1,5,5,5,71,0,9,-39.6,74.04,0
1,6,6,5,82,0,10,-2.78,71.97,0
1,6,6,5,81,0,10,-5.71,72.54,0
1,6,6,5,80,0,10,-8.65,73.12,0
1,6,6,5,79,0,10,-11.58,73.69,0
1,6,6,5,78,0,10,-14.51,74.27,0
1,6,6,5,77,0,10,-17.45,74.84,0
1,7,7,5,87,0,11,14.67,64.66,0
1,7,7,5,86,0,11,11.88,65.93,0
1,7,7,5,85,0,11,8.7,67.4,0
1,7,7,5,84,0,11,5.53,68.87,0
1,7,7,5,83,0,11,2.72,70.12,0
1,8,8,5,92,0,12,28.44,54.82,0
1,8,8,5,91,0,12,26.14,56.6,0
1,8,8,5,90,0,12,23.84,58.37,0
1,8,8,5,89,0,12,21.54,60.15,0
1,8,8,5,88,0,12,19.24,61.92,0
1,9,9,5,97,0,13,38.88,42.51,0
1,9,9,5,96,0,13,37.27,44.56,0
1,9,9,5,95,0,13,35.65,46.62,0
1,9,9,5,94,0,13,34.04,48.67,0
1,9,9,5,93,0,13,32.12,50.2,0
1,10,10,5,101,0,14,44.63,28.98,0
1,10,10,5,100,0,14,43.55,31.92,0
1,10,10,5,99,0,14,42.48,34.87,0
1,10,10,5,98,0,14,41.41,37.82,0
1,11,11,5,105,0,15,46.34,15.06,0
1,11,11,5,104,0,15,46.16,17.8,0
1,11,11,5,103,0,15,45.98,20.54,0
1,11,11,5,102,0,15,45.8,23.28,0
1,12,12,5,109,0,16,44.59,2.77,0
1,12,12,5,108,0,16,45.05,5.08,0
1,12,12,5,107,0,16,45.5,7.39,0
1,12,12,5,106,0,16,45.96,9.7,0
1,1,1,4,41,0,4,-116.04,2.76,0
1,1,1,4,40,0,4,-116.7,6.16,0
1,1,1,4,39,0,4,-117.35,9.55,0
1,1,1,4,38,0,4,-118.01,12.94,0
1,1,1,4,37,0,4,-118.67,16.33,0
1,1,1,4,36,0,4,-119.32,19.72,0
1,1,1,4,35,0,4,-119.98,23.11,0
1,1,1,4,34,0,4,-120.64,26.5,0
1,1,1,4,33,0,4,-121.29,29.89,0
1,2,2,4,32,0,3,-121.69,35.26,0
1,2,2,4,31,0,3,-121.46,38.66,0
1,2,2,4,30,0,3,-121.22,42.06,0
1,2,2,4,29,0,3,-120.98,45.46,0
1,2,2,4,28,0,3,-120.75,48.86,0
1,2,2,4,27,0,3,-120.51,52.26,0
1,2,2,4,26,0,3,-120.28,55.66,0
1,2,2,4,25,0,3,-120.04,59.06,0
1,2,2,4,24,0,3,-119.81,62.46,0
1,2,2,4,23,0,3,-119.57,65.86,0
1,3,3,4,22,0,2,-118.38,71.55,0
1,3,3,4,21,0,2,-117.22,74.72,0
1,3,3,4,20,0,2,-116.06,77.88,0
1,3,3,4,19,0,2,-114.91,81.04,0
1,3,3,4,18,0,2,-113.75,84.21,0
1,3,3,4,17,0,2,-112.59,87.37,0
1,3,3,4,16,0,2,-111.43,90.53,0
1,3,3,4,15,0,2,-110.28,93.69,0
1,3,3,4,14,0,2,-109.12,96.86,0
1,3,3,4,13,0,2,-107.96,100.02,0
1,3,3,4,12,0,2,-106.8,103.18,0
1,4,4,4,11,0,1,-104.17,107.8,0
1,4,4,4,10,0,1,-101.95,110.67,0
1,4,4,4,9,0,1,-99.73,113.54,0
1,4,4,4,8,0,1,-97.51,116.4,0
1,4,4,4,7,0,1,-95.29,119.27,0
1,4,4,4,6,0,1,-93.07,122.14,0
1,4,4,4,5,0,1,-90.85,125,0
1,4,4,4,4,0,1,-88.63,127.87,0
1,4,4,4,3,0,1,-86.41,130.74,0
1,4,4,4,2,0,1,-84.19,133.6,0
1,4,4,4,1,0,1,-81.97,136.47,0
1,7,7,4,125,0,22,2.77,27.73,0
1,7,7,4,124,0,22,4.93,28.12,0
1,8,8,4,123,0,21,10.3,28.51,0
1,8,8,4,122,0,21,13.18,28.33,0
1,9,9,4,121,0,20,18.87,27.15,0
1,9,9,4,120,0,20,20.59,26.52,0
1,9,9,4,119,0,20,22.31,25.9,0
1,10,10,4,118,0,19,26.98,23.35,0
1,10,10,4,117,0,19,28.68,22.04,0
1,10,10,4,116,0,19,30.38,20.72,0
1,11,11,4,115,0,18,34.44,16.67,0
1,11,11,4,114,0,18,35.98,14.68,0
1,11,11,4,113,0,18,37.5,12.67,0
1,12,12,4,112,0,17,40.27,8.14,0
1,12,12,4,111,0,17,41.52,5.44,0
1,12,12,4,110,0,17,42.77,2.75,0
1,1,1,3,32,0,3,-123.02,30.31,0
1,1,1,3,31,0,3,-124.51,27.25,0
1,1,1,3,30,0,3,-126.01,24.18,0
1,1,1,3,29,0,3,-127.51,21.12,0
1,1,1,3,28,0,3,-129,18.06,0
1,1,1,3,27,0,3,-130.5,15,0
1,1,1,3,26,0,3,-131.99,11.93,0
1,1,1,3,25,0,3,-133.49,8.87,0
1,1,1,3,24,0,3,-134.99,5.81,0
1,1,1,3,23,0,3,-136.48,2.75,0
1,2,2,3,41,0,4,-101.88,55.62,0
1,2,2,3,40,0,4,-104.14,53.02,0
1,2,2,3,39,0,4,-106.41,50.41,0
1,2,2,3,38,0,4,-108.67,47.8,0
1,2,2,3,37,0,4,-110.93,45.19,0
1,2,2,3,36,0,4,-113.2,42.58,0
1,2,2,3,35,0,4,-115.46,39.97,0
1,2,2,3,34,0,4,-117.73,37.37,0
1,2,2,3,33,0,4,-119.99,34.76,0
1,3,3,3,49,0,5,-77.37,73.74,0
1,3,3,3,48,0,5,-80.25,71.7,0
1,3,3,3,47,0,5,-83.13,69.66,0
1,3,3,3,46,0,5,-86.01,67.62,0
1,3,3,3,45,0,5,-88.89,65.58,0
1,3,3,3,44,0,5,-91.77,63.54,0
1,3,3,3,43,0,5,-94.65,61.5,0
1,3,3,3,42,0,5,-97.53,59.46,0
1,4,4,3,56,0,6,-52.21,84.87,0
1,4,4,3,55,0,6,-55.63,83.44,0
1,4,4,3,54,0,6,-59.05,82.01,0
1,4,4,3,53,0,6,-62.46,80.58,0
1,4,4,3,52,0,6,-65.88,79.15,0
1,4,4,3,51,0,6,-69.29,77.72,0
1,4,4,3,50,0,6,-72.71,76.3,0
1,5,5,3,63,0,7,-26.54,89.12,0
1,5,5,3,62,0,7,-29.9,88.65,0
1,5,5,3,61,0,7,-33.25,88.18,0
1,5,5,3,60,0,7,-36.61,87.71,0
1,5,5,3,59,0,7,-39.97,87.24,0
1,5,5,3,58,0,7,-43.32,86.77,0
1,5,5,3,57,0,7,-46.68,86.3,0
1,6,6,3,70,0,8,-2.78,85.78,0
1,6,6,3,69,0,8,-5.85,86.31,0
1,6,6,3,68,0,8,-8.93,86.85,0
1,6,6,3,67,0,8,-12,87.38,0
1,6,6,3,66,0,8,-15.07,87.92,0
1,6,6,3,65,0,8,-18.15,88.45,0
1,6,6,3,64,0,8,-21.22,88.99,0
1,7,7,3,76,0,9,17.86,76.56,0
1,7,7,3,75,0,9,14.83,78.03,0
1,7,7,3,74,0,9,11.81,79.5,0
1,7,7,3,73,0,9,8.78,80.97,0
